ID	RouteType	Method	PathGuess	SourcePath	SourceLine	SHA256	Snippet	Classification	Notes
RTE-000185	SOURCE_ROUTE_CANDIDATE	GET	tdl_strength	backend/app/ndsp_governance/decision_output_policy.py	499	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""tdl_strength"": tdl_context.get(""tdl_strength""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000186	SOURCE_ROUTE_CANDIDATE	GET	tdl_strength_label	backend/app/ndsp_governance/decision_output_policy.py	500	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""tdl_strength_label"": tdl_context.get(""tdl_strength_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000187	SOURCE_ROUTE_CANDIDATE	GET	tdl_authority_label	backend/app/ndsp_governance/decision_output_policy.py	518	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""market_time_context"": tdl_context.get(""tdl_authority_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000188	SOURCE_ROUTE_CANDIDATE	GET	tdl_follow_style_label	backend/app/ndsp_governance/decision_output_policy.py	519	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""reading_horizon"": tdl_context.get(""tdl_follow_style_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000189	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_exposure_label	backend/app/ndsp_governance/decision_output_policy.py	520	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_exposure"": tdl_context.get(""tdl_direction_exposure_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000190	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_clarity	backend/app/ndsp_governance/decision_output_policy.py	521	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_clarity"": tdl_context.get(""tdl_direction_clarity""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000191	SOURCE_ROUTE_CANDIDATE	GET	tdl_strength_label	backend/app/ndsp_governance/decision_output_policy.py	522	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""horizon_strength"": tdl_context.get(""tdl_strength_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000192	SOURCE_ROUTE_CANDIDATE	GET	tdl_follow_style_reason	backend/app/ndsp_governance/decision_output_policy.py	523	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""follow_note"": tdl_context.get(""tdl_follow_style_reason""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000193	SOURCE_ROUTE_CANDIDATE	GET	tdl_exposure_note	backend/app/ndsp_governance/decision_output_policy.py	524	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""exposure_note"": tdl_context.get(""tdl_exposure_note""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000194	SOURCE_ROUTE_CANDIDATE	GET	tdl_authority_label	backend/app/ndsp_governance/decision_output_policy.py	533	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""market_time_context"": tdl_context.get(""tdl_authority_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000195	SOURCE_ROUTE_CANDIDATE	GET	tdl_follow_style_label	backend/app/ndsp_governance/decision_output_policy.py	534	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""reading_horizon"": tdl_context.get(""tdl_follow_style_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000196	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_exposure_label	backend/app/ndsp_governance/decision_output_policy.py	535	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_exposure"": tdl_context.get(""tdl_direction_exposure_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000197	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_clarity	backend/app/ndsp_governance/decision_output_policy.py	536	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_clarity"": tdl_context.get(""tdl_direction_clarity""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000198	SOURCE_ROUTE_CANDIDATE	GET	tdl_strength_label	backend/app/ndsp_governance/decision_output_policy.py	537	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""horizon_strength"": tdl_context.get(""tdl_strength_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000199	SOURCE_ROUTE_CANDIDATE	GET	scenario_directional_context	backend/app/ndsp_governance/decision_output_policy.py	614	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""directional_bias"": scenario.get(""scenario_directional_context""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000200	SOURCE_ROUTE_CANDIDATE	GET	tdl_follow_style_label	backend/app/ndsp_governance/decision_output_policy.py	615	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""reading_horizon"": scenario.get(""tdl_follow_style_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000201	SOURCE_ROUTE_CANDIDATE	GET	tdl_strength_label	backend/app/ndsp_governance/decision_output_policy.py	616	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""horizon_strength"": scenario.get(""tdl_strength_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000202	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_exposure_label	backend/app/ndsp_governance/decision_output_policy.py	617	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_exposure"": scenario.get(""tdl_direction_exposure_label""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000203	SOURCE_ROUTE_CANDIDATE	GET	tdl_direction_clarity	backend/app/ndsp_governance/decision_output_policy.py	618	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""direction_clarity"": scenario.get(""tdl_direction_clarity""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000204	SOURCE_ROUTE_CANDIDATE	GET	scenario_risk_note	backend/app/ndsp_governance/decision_output_policy.py	621	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"""risk_state"": sanitize_public_text(first_present(original, [""risk_state""], scenario.get(""scenario_risk_note""))),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000205	SOURCE_ROUTE_CANDIDATE	GET	content-type	backend/app/ndsp_governance/decision_output_policy.py	720	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"content_type = response.headers.get(""content-type"", """")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000206	SOURCE_ROUTE_CANDIDATE	GET	x-ndsp-package	backend/app/ndsp_governance/decision_output_policy.py	745	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"request.headers.get(""x-ndsp-package"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000207	SOURCE_ROUTE_CANDIDATE	GET	x-user-package	backend/app/ndsp_governance/decision_output_policy.py	746	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"or request.headers.get(""x-user-package"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000208	SOURCE_ROUTE_CANDIDATE	GET	package	backend/app/ndsp_governance/decision_output_policy.py	747	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"or request.query_params.get(""package"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000209	SOURCE_ROUTE_CANDIDATE	GET	plan	backend/app/ndsp_governance/decision_output_policy.py	748	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"or request.query_params.get(""plan"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000210	SOURCE_ROUTE_CANDIDATE	GET	governance	backend/app/ndsp_governance/decision_output_policy.py	819	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"g = governed.get(""governance"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000211	SOURCE_ROUTE_CANDIDATE	GET	allowed_public_outputs	backend/app/ndsp_governance/decision_output_policy.py	934	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"if isinstance(governed.get(""allowed_public_outputs""), dict):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000212	SOURCE_ROUTE_CANDIDATE	GET	governance	backend/app/ndsp_governance/decision_output_policy.py	988	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"gov = obj.get(""governance"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000213	SOURCE_ROUTE_CANDIDATE	GET	allowed_public_outputs	backend/app/ndsp_governance/decision_output_policy.py	1087	221137c80f8cdd1cab56c3c764b2af4ead978dc36d91b89bf8c21a6619f52b71	"if isinstance(out.get(""allowed_public_outputs""), dict):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000214	SOURCE_ROUTE_CANDIDATE	GET	/api/ndsp/frontend-fields/probe	backend/app/ndsp_governance/frontend_fields_api.py	21	713bb4743bf0a0812493b83231ea67a658eddc10be6c5c26b31887b112739a1e	"@app.get(""/api/ndsp/frontend-fields/probe"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000215	SOURCE_ROUTE_CANDIDATE	GET	NDSP_QUALITY_LIVE_UPSTREAM	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	11	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"UPSTREAM = os.environ.get(""NDSP_QUALITY_LIVE_UPSTREAM"", ""http://127.0.0.1:9057"").rstrip(""/"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000216	SOURCE_ROUTE_CANDIDATE	GET	NDSP_GOLDEN_WRAPPER_HOST	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	12	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"HOST = os.environ.get(""NDSP_GOLDEN_WRAPPER_HOST"", ""127.0.0.1"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000217	SOURCE_ROUTE_CANDIDATE	GET	NDSP_GOLDEN_WRAPPER_PORT	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	13	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"PORT = int(os.environ.get(""NDSP_GOLDEN_WRAPPER_PORT"", ""9067""))"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000218	SOURCE_ROUTE_CANDIDATE	GET	golden_signal	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	127	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"runtime_signal = runtime.get(""golden_signal"", None)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000219	SOURCE_ROUTE_CANDIDATE	GET	golden_name	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	188	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"""golden_name"": runtime.get(""golden_name"") or ""NDSP_GOLDEN_ALIGNMENT"","	INFERRED_FROM_SOURCE	Manual verification required
RTE-000220	SOURCE_ROUTE_CANDIDATE	GET	explainability	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	216	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"explain = data.get(""explainability"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000221	SOURCE_ROUTE_CANDIDATE	GET	public_explainability	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	233	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"public_explainability = data.get(""public_explainability"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000222	SOURCE_ROUTE_CANDIDATE	GET	Content-Type	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	277	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"ctype = r.headers.get(""Content-Type"", ""application/json"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000223	SOURCE_ROUTE_CANDIDATE	GET	Content-Type	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	281	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"ctype = e.headers.get(""Content-Type"", ""application/json"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000224	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/app/runtime/ndsp_quality_live_golden_wrapper.py	298	a90f2bcdb9425f90ca54aef7564e97c0b247df4fd34e79c2a9616f420a16eff6	"symbol = (qs.get(""symbol"") or qs.get(""asset"") or [""ETHUSDT""])[0]"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000225	SOURCE_ROUTE_CANDIDATE	GET	decision	backend/app/services/execution_webhook_bridge.py	81	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"decision = governed_payload.get(""decision"") or {}"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000226	SOURCE_ROUTE_CANDIDATE	GET	states	backend/app/services/execution_webhook_bridge.py	82	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"states = governed_payload.get(""states"") or {}"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000227	SOURCE_ROUTE_CANDIDATE	GET	risk	backend/app/services/execution_webhook_bridge.py	83	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"risk = governed_payload.get(""risk"") or {}"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000228	SOURCE_ROUTE_CANDIDATE	GET	meta	backend/app/services/execution_webhook_bridge.py	84	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"meta = governed_payload.get(""meta"") or {}"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000229	SOURCE_ROUTE_CANDIDATE	GET	direction	backend/app/services/execution_webhook_bridge.py	86	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"direction = decision.get(""direction"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000230	SOURCE_ROUTE_CANDIDATE	GET	confidence	backend/app/services/execution_webhook_bridge.py	87	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"confidence = float(decision.get(""confidence"") or 0)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000231	SOURCE_ROUTE_CANDIDATE	GET	system_state	backend/app/services/execution_webhook_bridge.py	98	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"system_state = str(states.get(""system_state"") or """").lower()"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000232	SOURCE_ROUTE_CANDIDATE	GET	risk_state	backend/app/services/execution_webhook_bridge.py	99	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"risk_state = str(states.get(""risk_state"") or risk.get(""state"") or """").lower()"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000233	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/app/services/execution_webhook_bridge.py	105	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"symbol = _normalize_symbol(governed_payload.get(""symbol"") or meta.get(""symbol_id"") or ""BTCUSDT"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000234	SOURCE_ROUTE_CANDIDATE	GET	request_id	backend/app/services/execution_webhook_bridge.py	106	ee901b9efc467ec6666185c38132a8b5da7ed89670eea05027ef4e5d6fac4cf4	"request_id = meta.get(""request_id"") or str(int(time.time()))"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000235	SOURCE_ROUTE_CANDIDATE	GET	timestamp	backend/app/support_layers/backtest/backtest_engine.py	86	c7720804dc604851f92c042943493f005511aa49cd28e7d450835c5a8b6890df	"timestamp=raw.get(""timestamp"", raw.get(""open_time_utc"", ""unknown"")),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000236	SOURCE_ROUTE_CANDIDATE	GET	high	backend/app/support_layers/backtest/backtest_engine.py	88	c7720804dc604851f92c042943493f005511aa49cd28e7d450835c5a8b6890df	"high=float(raw[""high""]) if raw.get(""high"") is not None else None,"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000237	SOURCE_ROUTE_CANDIDATE	GET	low	backend/app/support_layers/backtest/backtest_engine.py	89	c7720804dc604851f92c042943493f005511aa49cd28e7d450835c5a8b6890df	"low=float(raw[""low""]) if raw.get(""low"") is not None else None,"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000238	SOURCE_ROUTE_CANDIDATE	GET	volume	backend/app/support_layers/backtest/backtest_engine.py	91	c7720804dc604851f92c042943493f005511aa49cd28e7d450835c5a8b6890df	"volume=float(raw[""volume""]) if raw.get(""volume"") is not None else None,"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000239	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/app/support_layers/backtest/backtest_engine.py	92	c7720804dc604851f92c042943493f005511aa49cd28e7d450835c5a8b6890df	"symbol=str(raw.get(""symbol"", symbol)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000240	SOURCE_ROUTE_CANDIDATE	GET	data_feed_stale	backend/app/support_layers/black_layer/__init__.py	150	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"if _truthy(kwargs.get(""data_feed_stale"")):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000241	SOURCE_ROUTE_CANDIDATE	GET	session_closed	backend/app/support_layers/black_layer/__init__.py	153	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"if _truthy(kwargs.get(""session_closed"")):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000242	SOURCE_ROUTE_CANDIDATE	GET	flash_crash_signature	backend/app/support_layers/black_layer/__init__.py	156	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"if _truthy(kwargs.get(""flash_crash_signature"")):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000243	SOURCE_ROUTE_CANDIDATE	GET	macro_news_embargo	backend/app/support_layers/black_layer/__init__.py	159	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"if _truthy(kwargs.get(""macro_news_embargo"")):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000244	SOURCE_ROUTE_CANDIDATE	GET	state	backend/app/support_layers/black_layer/__init__.py	173	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"raw = value.get(""state"") or value.get(""risk_state"") or value.get(""status"") or value.get(""signal"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000245	SOURCE_ROUTE_CANDIDATE	GET	detected_anomalies	backend/app/support_layers/black_layer/__init__.py	206	bc34ed9a2af469e2c529e4f01b8eb32855826870fe9ab7faf51f91f359a0d383	"return BlackLayerEvaluator.evaluate_by_triggers(kwargs.get(""detected_anomalies""))"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000246	SOURCE_ROUTE_CANDIDATE	GET	severity	backend/app/support_layers/black_layer/black_layer_engine.py	252	5f723e269c04140b6f53897adef3b1a79366a69ec82355c62e38757fcb494893	"severity = str(state.get(""severity"", ""CLEAR"")).upper()"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000247	SOURCE_ROUTE_CANDIDATE	GET	asset_class	backend/app/support_layers/cot/cot_engine.py	82	2daad9ef23b669af23e08be9058465f8b5176c4cd27d625361db11eca6a5c7dd	"""asset_class"": snapshot.metadata.get(""asset_class""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000248	SOURCE_ROUTE_CANDIDATE	GET	long	backend/app/support_layers/cot/cot_storage.py	74	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""long"": float(p.get(""long"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000249	SOURCE_ROUTE_CANDIDATE	GET	short	backend/app/support_layers/cot/cot_storage.py	75	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""short"": float(p.get(""short"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000250	SOURCE_ROUTE_CANDIDATE	GET	long	backend/app/support_layers/cot/cot_storage.py	76	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""net"": float(p.get(""long"", 0.0)) - float(p.get(""short"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000251	SOURCE_ROUTE_CANDIDATE	GET	manual_override	backend/app/support_layers/cot/cot_storage.py	105	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"manual = data.get(""manual_override"", {}).get(normalized)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000252	SOURCE_ROUTE_CANDIDATE	GET	auto_cftc	backend/app/support_layers/cot/cot_storage.py	111	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"auto = data.get(""auto_cftc"", {}).get(normalized)"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000253	SOURCE_ROUTE_CANDIDATE	GET	manual_override	backend/app/support_layers/cot/cot_storage.py	129	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"if normalized in data.get(""manual_override"", {}):"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000254	SOURCE_ROUTE_CANDIDATE	GET	long	backend/app/support_layers/cot/cot_storage.py	140	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"long=float(p.get(""long"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000255	SOURCE_ROUTE_CANDIDATE	GET	short	backend/app/support_layers/cot/cot_storage.py	141	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"short=float(p.get(""short"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000256	SOURCE_ROUTE_CANDIDATE	GET	positions	backend/app/support_layers/cot/cot_storage.py	143	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"for p in record.get(""positions"", [])"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000257	SOURCE_ROUTE_CANDIDATE	GET	active_source	backend/app/support_layers/cot/cot_storage.py	153	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"source=record.get(""active_source"", record.get(""source_type"", ""unknown"")),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000258	SOURCE_ROUTE_CANDIDATE	GET	asset_class	backend/app/support_layers/cot/cot_storage.py	155	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""asset_class"": record.get(""asset_class""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000259	SOURCE_ROUTE_CANDIDATE	GET	source	backend/app/support_layers/cot/cot_storage.py	156	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""source"": record.get(""source""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000260	SOURCE_ROUTE_CANDIDATE	GET	source_type	backend/app/support_layers/cot/cot_storage.py	157	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""source_type"": record.get(""source_type""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000261	SOURCE_ROUTE_CANDIDATE	GET	active_source	backend/app/support_layers/cot/cot_storage.py	158	7dd89dc532adb630bf9f791e52e49d22b70ce6f3e63128b238c37524342c7d30	"""active_source"": record.get(""active_source""),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000262	SOURCE_ROUTE_CANDIDATE	GET	long	backend/app/support_layers/cot/manual_cot_provider.py	29	33ba87c07c87cf0e3943b16f8347eac61ba51b420bb6d13c33bc1a7bed05445c	"long=float(p.get(""long"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000263	SOURCE_ROUTE_CANDIDATE	GET	short	backend/app/support_layers/cot/manual_cot_provider.py	30	33ba87c07c87cf0e3943b16f8347eac61ba51b420bb6d13c33bc1a7bed05445c	"short=float(p.get(""short"", 0.0)),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000264	SOURCE_ROUTE_CANDIDATE	GET	symbol	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	67	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"symbol = _clean_text(alert.get(""symbol"") or ""SYSTEM"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000265	SOURCE_ROUTE_CANDIDATE	GET	severity	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	68	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"severity = _clean_text(alert.get(""severity"") or ""info"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000266	SOURCE_ROUTE_CANDIDATE	GET	title	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	69	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"title = _clean_text(alert.get(""title"") or ""NDSP Alert"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000267	SOURCE_ROUTE_CANDIDATE	GET	message	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	70	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"message = _clean_text(alert.get(""message"") or ""Governed alert update."")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000268	SOURCE_ROUTE_CANDIDATE	GET	context	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	71	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"context = _clean_text(alert.get(""context"") or ""Decision Active / Execution Sanitized"")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000269	SOURCE_ROUTE_CANDIDATE	GET	timestamp	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	72	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"timestamp = _clean_text(alert.get(""timestamp"") or """")"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000270	SOURCE_ROUTE_CANDIDATE	GET	ok	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	153	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"""ok"": bool(result.get(""ok"")),"	INFERRED_FROM_SOURCE	Manual verification required
RTE-000271	SOURCE_ROUTE_CANDIDATE	GET	ok	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	154	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"""status"": ""sent"" if result.get(""ok"") else ""failed"","	INFERRED_FROM_SOURCE	Manual verification required
RTE-000272	SOURCE_ROUTE_CANDIDATE	GET	status_code	backend/app/support_layers/delivery/ndsp_delivery_interfaces.py	156	d0c154ed308dda8cb09876dccb5b78752441629e62ad063c08779714cab00c7a	"""status_code"": result.get(""status_code""),"	INFERRED_FROM_SOURCE	Manual verification required
