batch_id,execution_order,batch_position,capability_id,capability_name,p0_signature,service_gap,endpoint_gap,real_data_gap,remaining_gaps,passed_dimension_count,existing_coverage_state,data_state,remediation_action,closure_condition,human_confirmation_required
B07_SERVICE_ENDPOINT,7,11,CAP-C67E25BE8F61,Deliver Alert,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,12,CAP-CEBA8D26224F,Decision Ledger,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,13,CAP-D23D3D3D1D06,Evaluate L4 Cot Manager,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,14,CAP-D98F64969D0A,Test Contract Source And Quality Gate,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,15,CAP-DA166447891B,Status From Score,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,16,CAP-E5A863D04011,Report File Path,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,17,CAP-E62FA2E1D004,Ndspdecision Governance Middleware,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,18,CAP-EF54BFEEB974,Nmp Lab Engine,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,SOURCE_IDENTIFIED,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,19,CAP-F7E8B7536496,Ndsp Restore Governance Keys,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT|UI,4,UI_PARTIAL,REAL_SNAPSHOT,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,20,CAP-15DCBE989F60,Render Trials,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,21,CAP-28D8F9FFF6BB,Use Canonical Decision,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,22,CAP-3FE052703CF3,Use Completed Decisions V37,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,23,CAP-4735D0FCEC20,Normalize Decision Url,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,24,CAP-6C9E5493FEC3,Ndsp Live Trial Counters,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
B07_SERVICE_ENDPOINT,7,25,CAP-8D32C8703DCE,Is Decision,SERVICE_ENDPOINT,true,true,false,SERVICE|ENDPOINT,5,UI_PARTIAL,REAL_LIVE,"Map the owning runtime service and canonical endpoint, then add a non-mutating probe and contract evidence.",service_mapped=true;endpoint_verified=true;runtime_probe=PASS,true
