ID	Category	Classification	SourcePath	SourceFile	SourceLines	SHA256	Snippet	Notes
EVD-fcc498aa133a	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	13	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	SMTP_PASSWORD=REDACTED	Candidate evidence only; manual verification required.
EVD-897532792d8e	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	14	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	SMTP_FROM=	Candidate evidence only; manual verification required.
EVD-8b70bbc514bf	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	15	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	SMTP_TO=	Candidate evidence only; manual verification required.
EVD-5f6fcce10f91	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	17	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	# Push webhook	Candidate evidence only; manual verification required.
EVD-0e97d3ecb6ab	INTEGRATION_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	19	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	NDSP_PUSH_WEBHOOK_URL=	Candidate evidence only; manual verification required.
EVD-56c38cf949f6	SECURITY_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	21	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	# Backend authorization	Candidate evidence only; manual verification required.
EVD-f515d7034aa1	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.delivery.example	.env.delivery.example	22	4014c49c34e57fdba51d280ccb227778ce4ff3eb94db3fbc4af638deb7ab510d	ADMIN_KEY=	Candidate evidence only; manual verification required.
EVD-cbb3fb6e4397	SECURITY_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	1	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	DATABASE_URL=REDACTED	Candidate evidence only; manual verification required.
EVD-0cee8b758bf5	SECURITY_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	2	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	JWT_SECRET=REDACTED	Candidate evidence only; manual verification required.
EVD-8d4710b87a2e	SECURITY_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	3	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	API_KEY_SECRET=REDACTED	Candidate evidence only; manual verification required.
EVD-60726cb41aec	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	5	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	PUBLIC_API_BASE_URL=https://api.ndsp.app	Candidate evidence only; manual verification required.
EVD-e7d5f40d3698	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	6	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	PUBLIC_WS_BASE_URL=wss://ws.ndsp.app	Candidate evidence only; manual verification required.
EVD-ca81c60aefd8	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	8	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	NEXT_PUBLIC_API_BASE_URL=https://api.ndsp.app	Candidate evidence only; manual verification required.
EVD-88da49ecd84c	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	9	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	NEXT_PUBLIC_WS_BASE_URL=wss://ws.ndsp.app	Candidate evidence only; manual verification required.
EVD-00e18cd86c99	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.env.example	.env.example	11	9063e8051e9db2793da0990bcaf8b8f5325115b872ff7bd67e996dbaff5735b6	VITE_API_BASE_URL=https://api.ndsp.app	Candidate evidence only; manual verification required.
EVD-a6f71c60bb9c	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	1	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	name: NDSP Project Validator	Candidate evidence only; manual verification required.
EVD-9ccb5e3ec17b	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	7	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	- feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-8958e6444b24	CAPABILITY_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	11	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	- feature/ndsp-os	Candidate evidence only; manual verification required.
EVD-9877fa2fad28	SERVICE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	13	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	jobs:	Candidate evidence only; manual verification required.
EVD-95f06c2b8cf9	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	24	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	node-version: '22'	Candidate evidence only; manual verification required.
EVD-6381c7d12805	GOVERNANCE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	29	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	python-version: '3.12'	Candidate evidence only; manual verification required.
EVD-bdc5cb3940f7	UI_EXPOSURE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	32	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	working-directory: frontend/user-portal-vite	Candidate evidence only; manual verification required.
EVD-1b7faf495537	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	35	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	- name: Run NDSP Project Validator	Candidate evidence only; manual verification required.
EVD-6381c1e8af50	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	37	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	chmod +x backend/tools/ndsp_project_validator.sh	Candidate evidence only; manual verification required.
EVD-ad6e47e93bd9	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	38	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	./backend/tools/ndsp_project_validator.sh backend/architecture/reports/DEV-004-CI-RUN.md	Candidate evidence only; manual verification required.
EVD-c1177a3c009b	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	40	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	- name: Upload validator report	Candidate evidence only; manual verification required.
EVD-e40314dfdf55	ENGINE_DISCOVERY	INFERRED_FROM_SOURCE	.github/workflows/ndsp-project-validator.yml	ndsp-project-validator.yml	44	a900043a8d74aa1ac1ce1059637e79166e52c23f956f11a0ff5d501e1cc24c3f	name: ndsp-project-validator-report	Candidate evidence only; manual verification required.
EVD-18c458b01002	ENGINE_DISCOVERY	DOCUMENTATION_ONLY	DSP_FINAL_TRIAL_POLICY.md	DSP_FINAL_TRIAL_POLICY.md	8	f630e2832f767f09a3465c7bfa57627af81327eabf1c7ea1a5e8bb168b7212d7	- تبدأ تجربة 16 يومًا عند أول دخول فعلي للبوابة.	Candidate evidence only; manual verification required.
EVD-a5fde95f9788	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	DSP_NMP_V1_POLICY.md	DSP_NMP_V1_POLICY.md	1	f8e271110713b83199e5f0877226f08fd59a384c34c13ed4a35872d3a7e69c93	# DSP NMP v1 Policy	Candidate evidence only; manual verification required.
EVD-1ad3de31201d	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	DSP_NMP_V1_POLICY.md	DSP_NMP_V1_POLICY.md	5	f8e271110713b83199e5f0877226f08fd59a384c34c13ed4a35872d3a7e69c93	Operational version:	Candidate evidence only; manual verification required.
EVD-2272c5cc104a	ENGINE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	1	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	# NDSP UI Change Governance — حوكمة تعديلات الواجهة	Candidate evidence only; manual verification required.
EVD-7bb1c34260f9	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	1	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	# NDSP UI Change Governance — حوكمة تعديلات الواجهة	Candidate evidence only; manual verification required.
EVD-94b462c7ec06	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	1	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	# NDSP UI Change Governance — حوكمة تعديلات الواجهة	Candidate evidence only; manual verification required.
EVD-12304b8fb0fa	ENGINE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	5	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	النطاق: صفحات الموقع العام، بوابة المستخدم، لوحة الإدارة، JavaScript، Nginx، النشر، والرجوع الآمن.	Candidate evidence only; manual verification required.
EVD-370e38bc94d4	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	5	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	النطاق: صفحات الموقع العام، بوابة المستخدم، لوحة الإدارة، JavaScript، Nginx، النشر، والرجوع الآمن.	Candidate evidence only; manual verification required.
EVD-1f1b7829c8f5	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	11	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	تم اعتماد هذه السياسة بعد تكرار كسر واجهات NDSP بسبب:	Candidate evidence only; manual verification required.
EVD-29c4fd36ed2e	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	19	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	الخطأ لم يكن من قاعدة البيانات، بل من أسلوب تعديل الواجهة.	Candidate evidence only; manual verification required.
EVD-d6bfaf54788b	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	34	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	اعتماد	Candidate evidence only; manual verification required.
EVD-7f1bd9269c33	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	57	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	"sudo nginx -T | grep -nE ""server_name|root|alias|admin.ndsp.app|ndsp.app|my.ndsp.app"""	Candidate evidence only; manual verification required.
EVD-b6cb6b01c9b2	CORE_EXPANDED_MAPPING	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	60	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/public-landing	Candidate evidence only; manual verification required.
EVD-45ef159df87a	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	60	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/public-landing	Candidate evidence only; manual verification required.
EVD-8354eb4c86d0	CORE_EXPANDED_MAPPING	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	61	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/public-site	Candidate evidence only; manual verification required.
EVD-fe5ab3f12242	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	61	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/public-site	Candidate evidence only; manual verification required.
EVD-e051ca6b3e6c	CORE_EXPANDED_MAPPING	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	62	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/user-portal	Candidate evidence only; manual verification required.
EVD-9dcdbca8932b	CORE_EXPANDED_MAPPING	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	63	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/admin-console	Candidate evidence only; manual verification required.
EVD-4554fcf50878	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	63	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- /home/nawaf511/empire-core-new/apps/admin-console	Candidate evidence only; manual verification required.
EVD-9c64a26eda17	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	71	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	أي ميزة UI جديدة تبدأ كصفحة مستقلة أولًا.	Candidate evidence only; manual verification required.
EVD-eb5f86250452	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	74	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- NDSP_Admin_Users_Official.html	Candidate evidence only; manual verification required.
EVD-0a78e826e516	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	75	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- NDSP_Admin_System_Health.html	Candidate evidence only; manual verification required.
EVD-b80fe962df06	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	76	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- NDSP_Admin_User_Actions_Test.html	Candidate evidence only; manual verification required.
EVD-3284f3f71912	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	78	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	لا يتم دمجها داخل لوحة الإدارة الرئيسية إلا بعد ثباتها واختبارها.	Candidate evidence only; manual verification required.
EVD-c98fd66b554d	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	84	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	أي سكربت واجهة يجب أن يركب داخل Anchor واضح فقط، مثل:	Candidate evidence only; manual verification required.
EVD-be2286dd331d	SECURITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	100	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	PostgreSQL / ndsp_auth / public.users	Candidate evidence only; manual verification required.
EVD-57d2072d6bbc	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	100	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	PostgreSQL / ndsp_auth / public.users	Candidate evidence only; manual verification required.
EVD-092c93ff8d0a	SECURITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	109	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- صلاحية صاحب النظام فقط.	Candidate evidence only; manual verification required.
EVD-9a1b434acf61	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	110	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- منع حذف آخر Admin.	Candidate evidence only; manual verification required.
EVD-fe80c8136bf7	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	112	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- Audit log.	Candidate evidence only; manual verification required.
EVD-86bd2568772e	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	135	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	## 9) اختبار الواجهة	Candidate evidence only; manual verification required.
EVD-0f6022c07e2e	SERVICE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	140	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- الخدمات الأساسية Active	Candidate evidence only; manual verification required.
EVD-ca47b78090af	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	150	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	لا يعتمد أي تعديل واجهة قبل تحقق التالي:	Candidate evidence only; manual verification required.
EVD-332fdb5f3931	SERVICE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	153	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- SERVICE_ACTIVE=nginx.service	Candidate evidence only; manual verification required.
EVD-105e2d7359af	SERVICE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	154	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- SERVICE_ACTIVE=ndsp-api.service	Candidate evidence only; manual verification required.
EVD-00dd009214f4	SERVICE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	155	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- SERVICE_ACTIVE=ndsp-auth-api.service	Candidate evidence only; manual verification required.
EVD-6135c0acf709	SECURITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	155	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- SERVICE_ACTIVE=ndsp-auth-api.service	Candidate evidence only; manual verification required.
EVD-d577e0274322	SECURITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	157	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- STRICT_SECRET_LEAK=REDACTED	Candidate evidence only; manual verification required.
EVD-62ee9bca5fb4	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	163	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	## 11) Rollback	Candidate evidence only; manual verification required.
EVD-9240ab90b966	CORE_EXPANDED_MAPPING	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	168	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	rsync -a /home/nawaf511/ndsp_backups/<backup>/admin-console/ /home/nawaf511/empire-core-new/apps/admin-console/	Candidate evidence only; manual verification required.
EVD-14f62bd2a6e7	UI_EXPOSURE_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	168	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	rsync -a /home/nawaf511/ndsp_backups/<backup>/admin-console/ /home/nawaf511/empire-core-new/apps/admin-console/	Candidate evidence only; manual verification required.
EVD-8857b0c61a0c	CAPABILITY_DISCOVERY	DOCUMENTATION_ONLY	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	NDSP_UI_CHANGE_GOVERNANCE_FINAL.md	182	801cbc06a990e0f6752463f5051fa950c54c388571070e85f6f6491b6dc9e524	- أي ميزة جديدة تبدأ مستقلة.	Candidate evidence only; manual verification required.
EVD-3362de60417a	ENGINE_DISCOVERY	DOCUMENTATION_ONLY	README.md	README.md	4	4d0da5464ff453c73b863cd4a3fee31ae1c116d0c4f6b6118ace845f996f2823	## NDSP Governance	Candidate evidence only; manual verification required.
EVD-263208a0f4b6	GOVERNANCE_DISCOVERY	DOCUMENTATION_ONLY	README.md	README.md	4	4d0da5464ff453c73b863cd4a3fee31ae1c116d0c4f6b6118ace845f996f2823	## NDSP Governance	Candidate evidence only; manual verification required.
EVD-820078e235a0	ENGINE_DISCOVERY	DOCUMENTATION_ONLY	README.md	README.md	11	4d0da5464ff453c73b863cd4a3fee31ae1c116d0c4f6b6118ace845f996f2823	- docs/06-decision-room-contracts/	Candidate evidence only; manual verification required.
